Order ID,Order Date,Customer ID,Customer Name,Segment,Region,Category,Product Name,Quantity,Discount,Sales,Profit,Ship Mode
NC-00085,2023-10-15,CUST-0187,Ploy Srisuk,Corporate,Central,Fashion,Backpack,2,0.0,1980.0,697.66,Standard
NC-00002,2023-10-15,CUST-0655,Nopporn Saetang,Consumer,Bangkok & Vicinity,Office Supplies,Desk Organizer,1,0.0,290.0,88.8,Standard
NC-01079,2023-10-15,CUST-0471,Napat Charoen,Consumer,Central,Home & Living,Desk Lamp,3,0.15,1147.5,194.51,Express
NC-01400,2023-10-15,CUST-0472,Boonmee Charoen,Home Office,Southern,Electronics,Power Bank,1,0.1,621.0,234.32,Standard
NC-02271,2023-10-15,CUST-0708,Pim Charoen,Corporate,Central,Fashion,Sneakers,1,0.0,1590.0,588.17,Same Day
NC-03550,2023-10-15,CUST-0785,Napat Charoen,Consumer,Northern,Home & Living,Air Purifier,1,0.0,4990.0,1445.74,Express
NC-00756,2023-10-15,CUST-0056,Decha Intharak,Home Office,Central,Home & Living,Desk Lamp,1,0.15,382.5,99.45,Standard
NC-03836,2023-10-16,CUST-0260,Mali Ruangrit,Consumer,Bangkok & Vicinity,Home & Living,Bedding Set,1,0.15,1096.5,374.43,Same Day
NC-00358,2023-10-16,CUST-0871,Kanya Saetang,Consumer,Central,Home & Living,Desk Lamp,1,0.0,450.0,150.85,Standard
NC-00236,2023-10-16,CUST-0940,Mali Charoen,Corporate,Bangkok & Vicinity,Office Supplies,Notebook Set,1,0.0,120.0,37.35,Standard
NC-03390,2023-10-16,CUST-0047,Theerapat Phromsri,Consumer,Central,Office Supplies,Printer Ink,1,0.0,590.0,261.88,Standard
NC-00466,2023-10-16,CUST-0321,Suda Wongsa,Consumer,Bangkok & Vicinity,Electronics,Laptop,1,0.0,18500.0,4717.85,Standard
NC-00850,2023-10-16,CUST-0268,Mali Wongsa,Corporate,Bangkok & Vicinity,Home & Living,Storage Box,1,0.15,297.5,78.53,Standard
NC-01362,2023-10-16,CUST-0423,Mali Thongdee,Consumer,Bangkok & Vicinity,Home & Living,Storage Box,3,0.0,1050.0,269.77,Standard
NC-00928,2023-10-16,CUST-0688,Anan Ruangrit,Consumer,Northern,Electronics,Smartphone,1,0.05,8455.0,1828.25,Standard
NC-03033,2023-10-16,CUST-0610,Napat Intharak,Corporate,Bangkok & Vicinity,Office Supplies,Printer Ink,1,0.2,472.0,45.96,Express
NC-02819,2023-10-16,CUST-0225,Nattaya Intharak,Consumer,Southern,Home & Living,Storage Box,2,0.05,665.0,270.56,Standard
NC-00544,2023-10-16,CUST-0092,Chai Boonmee,Corporate,Bangkok & Vicinity,Electronics,Smartphone,1,0.0,8900.0,3279.81,Same Day
NC-02912,2023-10-16,CUST-0531,Nattaya Thongdee,Corporate,Bangkok & Vicinity,Electronics,Laptop,1,0.1,16650.0,3457.28,Same Day
NC-03576,2023-10-17,CUST-0750,Suda Thongdee,Corporate,Southern,Electronics,Smart Watch,1,0.0,3490.0,875.22,Standard
NC-02712,2023-10-17,CUST-0662,Suda Thongdee,Home Office,Bangkok & Vicinity,Electronics,Power Bank,2,0.0,1380.0,569.74,Standard
NC-03263,2023-10-17,CUST-0439,Suda Ruangrit,Corporate,Central,Office Supplies,Printer Ink,1,0.05,560.5,232.5,Express
NC-01461,2023-10-17,CUST-0100,Wichai Intharak,Consumer,Northeastern,Electronics,Laptop,1,0.0,18500.0,4660.25,Standard
NC-04080,2023-10-17,CUST-0677,Pim Sukjai,Consumer,Northern,Home & Living,Cookware Set,1,0.0,1890.0,618.1,Express
NC-00101,2023-10-17,CUST-0427,Nopporn Intharak,Consumer,Southern,Office Supplies,Notebook Set,1,0.0,120.0,36.67,Express
NC-01704,2023-10-17,CUST-0385,Krit Phromsri,Corporate,Southern,Office Supplies,Printer Ink,1,0.0,590.0,265.08,Express
NC-04109,2023-10-17,CUST-0302,Nopporn Charoen,Consumer,Bangkok & Vicinity,Office Supplies,Notebook Set,1,0.0,120.0,39.43,Standard
NC-00031,2023-10-17,CUST-0128,Surasak Intharak,Home Office,Northeastern,Home & Living,Bedding Set,2,0.05,2451.0,776.98,Standard
NC-00540,2023-10-17,CUST-0010,Boonmee Srisuk,Corporate,Southern,Electronics,Headphones,2,0.1,2322.0,639.98,Standard
NC-00471,2023-10-18,CUST-0434,Mali Wongsa,Consumer,Bangkok & Vicinity,Fashion,Backpack,1,0.0,990.0,433.44,Express
NC-02889,2023-10-18,CUST-0592,Napat Chaiyaporn,Corporate,Bangkok & Vicinity,Fashion,Sneakers,1,0.0,1590.0,538.4,Standard
NC-00382,2023-10-18,CUST-0192,Nopporn Chaiyaporn,Home Office,Bangkok & Vicinity,Beauty,Hair Dryer,1,0.0,690.0,198.88,Express
NC-00063,2023-10-18,CUST-0627,Krit Sukjai,Consumer,Bangkok & Vicinity,Home & Living,Bedding Set,1,0.2,1032.0,167.28,Express
NC-02362,2023-10-18,CUST-0267,Somchai Thongdee,Corporate,Bangkok & Vicinity,Fashion,Sunglasses,1,0.0,590.0,153.31,Standard
NC-03832,2023-10-18,CUST-0774,Surasak Phromsri,Consumer,Bangkok & Vicinity,Fashion,T-Shirt,2,0.1,522.0,97.77,Standard
NC-01694,2023-10-18,CUST-0662,Suda Thongdee,Home Office,Southern,Fashion,Backpack,1,0.0,990.0,287.47,Standard
NC-00645,2023-10-18,CUST-0461,Mali Kittisak,Consumer,Southern,Beauty,Makeup Kit,1,0.1,801.0,264.36,Same Day
NC-02439,2023-10-18,CUST-0674,Kanya Wongsa,Consumer,Northeastern,Electronics,Headphones,2,0.0,2580.0,830.65,Standard
NC-03062,2023-10-18,CUST-0170,Decha Wongsa,Corporate,Bangkok & Vicinity,Beauty,Makeup Kit,1,0.1,801.0,309.65,Standard
NC-03830,2023-10-18,CUST-0697,Somchai Chaiyaporn,Consumer,Central,Home & Living,Storage Box,1,0.05,332.5,98.13,Express
NC-01060,2023-10-19,CUST-0370,Wichai Boonmee,Consumer,Central,Home & Living,Storage Box,2,0.1,630.0,204.66,Standard
NC-01136,2023-10-19,CUST-0267,Somchai Thongdee,Corporate,Central,Office Supplies,Stapler,1,0.1,81.0,17.85,Same Day
NC-01597,2023-10-19,CUST-0486,Siri Thongdee,Home Office,Bangkok & Vicinity,Fashion,Jeans,1,0.0,790.0,211.98,Standard
NC-03152,2023-10-19,CUST-0328,Napat Ruangrit,Corporate,Northeastern,Home & Living,Air Purifier,1,0.0,4990.0,1928.51,Standard
NC-02063,2023-10-19,CUST-0593,Aom Ruangrit,Consumer,Bangkok & Vicinity,Home & Living,Cookware Set,1,0.15,1606.5,248.49,Standard
NC-03999,2023-10-19,CUST-0268,Mali Wongsa,Corporate,Southern,Fashion,Sneakers,2,0.0,3180.0,1395.47,Standard
NC-02184,2023-10-19,CUST-0248,Decha Srisuk,Home Office,Southern,Office Supplies,Stapler,1,0.05,85.5,24.04,Standard
NC-00973,2023-10-19,CUST-0459,Ploy Phromsri,Consumer,Bangkok & Vicinity,Electronics,Smart Watch,1,0.0,3490.0,1349.52,Express
NC-01582,2023-10-19,CUST-0737,Decha Saetang,Consumer,Northern,Electronics,Laptop,1,0.15,15725.0,5059.02,Standard
NC-00035,2023-10-19,CUST-0377,Napat Sukjai,Corporate,Northern,Office Supplies,Office Chair,1,0.0,2890.0,1111.81,Standard
NC-00192,2023-10-19,CUST-0698,Somchai Saetang,Corporate,Bangkok & Vicinity,Fashion,T-Shirt,1,0.1,261.0,44.59,Express
NC-04094,2023-10-19,CUST-0189,Pim Chaiyaporn,Consumer,Bangkok & Vicinity,Office Supplies,Desk Organizer,1,0.0,290.0,121.97,Standard
NC-02902,2023-10-20,CUST-0487,Orawan Boonmee,Consumer,Northern,Electronics,Headphones,1,0.05,1225.5,394.27,Standard
NC-03474,2023-10-20,CUST-0592,Napat Chaiyaporn,Corporate,Northern,Fashion,T-Shirt,2,0.0,580.0,208.15,Standard
NC-00618,2023-10-20,CUST-0468,Aom Chaiyaporn,Home Office,Bangkok & Vicinity,Electronics,Headphones,1,0.1,1161.0,382.98,Express
NC-00447,2023-10-20,CUST-0529,Somchai Sukjai,Consumer,Bangkok & Vicinity,Fashion,Sunglasses,1,0.05,560.5,186.52,Express
NC-01669,2023-10-20,CUST-0215,Aom Sukjai,Corporate,Bangkok & Vicinity,Fashion,Sunglasses,3,0.1,1593.0,515.21,Standard
NC-02290,2023-10-20,CUST-0903,Krit Kittisak,Consumer,Northeastern,Electronics,Power Bank,1,0.0,690.0,220.95,Standard
NC-01433,2023-10-20,CUST-0840,Orawan Sukjai,Corporate,Central,Home & Living,Air Purifier,1,0.15,4241.5,604.27,Standard
NC-02206,2023-10-20,CUST-0878,Surasak Thongdee,Corporate,Central,Electronics,Smart Watch,1,0.05,3315.5,725.51,Standard
NC-00884,2023-10-21,CUST-0805,Nopporn Intharak,Consumer,Central,Electronics,Laptop,1,0.0,18500.0,7346.7,Standard
NC-03026,2023-10-21,CUST-0369,Surasak Phromsri,Consumer,Northern,Beauty,Hair Dryer,1,0.15,586.5,116.23,Standard
NC-01557,2023-10-21,CUST-0091,Anan Boonmee,Consumer,Bangkok & Vicinity,Fashion,Jeans,1,0.15,671.5,214.22,Standard
NC-03430,2023-10-21,CUST-0556,Nopporn Phromsri,Consumer,Bangkok & Vicinity,Home & Living,Desk Lamp,2,0.15,765.0,249.18,Standard
NC-00456,2023-10-21,CUST-0592,Napat Chaiyaporn,Corporate,Southern,Electronics,Power Bank,1,0.0,690.0,271.51,Standard
NC-02788,2023-10-21,CUST-0131,Wichai Ruangrit,Consumer,Central,Home & Living,Air Purifier,2,0.0,9980.0,3306.27,Express
NC-00792,2023-10-21,CUST-0116,Chai Wongsa,Home Office,Northeastern,Beauty,Perfume,1,0.0,1415.5,356.33,Express
NC-00988,2023-10-22,CUST-0561,Napat Srisuk,Corporate,Central,Office Supplies,Office Chair,3,0.0,8670.0,3403.58,Standard
NC-03725,2023-10-22,CUST-0477,Aom Thongdee,Consumer,Northern,Office Supplies,Office Chair,1,0.05,2745.5,618.13,Standard
NC-02375,2023-10-22,CUST-0581,Suda Kittisak,Consumer,Southern,Electronics,Smartphone,1,0.0,8900.0,3753.46,Standard
NC-00214,2023-10-22,CUST-0528,Chai Boonmee,Consumer,Bangkok & Vicinity,Home & Living,Desk Lamp,1,0.1,405.0,143.35,Standard
NC-00504,2023-10-22,CUST-0332,Napat Charoen,Corporate,Northern,Home & Living,Cookware Set,1,0.0,1890.0,809.88,Standard
NC-02173,2023-10-22,CUST-0034,Decha Charoen,Home Office,Central,Office Supplies,Stapler,1,0.1,81.0,23.13,Standard
NC-03527,2023-10-22,CUST-0317,Wichai Boonmee,Consumer,Central,Electronics,Headphones,1,0.05,1225.5,417.28,Same Day
NC-01077,2023-10-22,CUST-0551,Siri Sukjai,Consumer,Central,Beauty,Skincare Set,2,0.0,2380.0,919.66,Standard
NC-01770,2023-10-23,CUST-0494,Suda Phromsri,Consumer,Central,Beauty,Skincare Set,2,0.1,2142.0,642.01,Standard
NC-02843,2023-10-23,CUST-0770,Surasak Boonmee,Corporate,Southern,Office Supplies,Office Chair,1,0.0,2890.0,1223.08,Express
NC-01262,2023-10-23,CUST-0883,Krit Saetang,Consumer,Northern,Electronics,Smart Watch,1,0.15,2966.5,576.24,Standard
NC-00888,2023-10-24,CUST-0547,Theerapat Ruangrit,Consumer,Northeastern,Fashion,Sneakers,1,0.0,1590.0,438.44,Express
NC-03766,2023-10-24,CUST-0772,Somchai Boonmee,Corporate,Northeastern,Office Supplies,Desk Organizer,1,0.0,290.0,112.37,Same Day
NC-00527,2023-10-24,CUST-0017,Decha Chaiyaporn,Consumer,Northeastern,Electronics,Laptop,1,0.0,18500.0,5926.45,Standard
NC-01537,2023-10-24,CUST-0636,Nopporn Saetang,Consumer,Bangkok & Vicinity,Fashion,Sneakers,3,0.0,4770.0,1330.99,Standard
NC-00549,2023-10-24,CUST-0625,Wichai Kittisak,Corporate,Central,Fashion,Backpack,1,0.1,891.0,187.47,Standard
NC-01915,2023-10-24,CUST-0548,Decha Srisuk,Corporate,Bangkok & Vicinity,Home & Living,Desk Lamp,1,0.0,450.0,150.0,Express
NC-03354,2023-10-24,CUST-0686,Aom Chaiyaporn,Corporate,Northeastern,Electronics,Power Bank,1,0.0,690.0,297.08,Standard
NC-02420,2023-10-24,CUST-0453,Krit Kittisak,Consumer,Central,Home & Living,Air Purifier,2,0.0,9980.0,4308.64,Same Day
NC-01402,2023-10-25,CUST-0399,Theerapat Chaiyaporn,Corporate,Northeastern,Home & Living,Cookware Set,1,0.2,1512.0,397.93,Same Day
NC-00697,2023-10-25,CUST-0029,Siri Wongsa,Corporate,Bangkok & Vicinity,Home & Living,Air Purifier,1,0.0,4990.0,1596.19,Express
NC-03209,2023-10-25,CUST-0087,Somchai Boonmee,Corporate,Southern,Electronics,Power Bank,1,0.0,690.0,248.42,Standard
NC-03662,2023-10-25,CUST-0157,Ploy Chaiyaporn,Corporate,Bangkok & Vicinity,Electronics,Power Bank,4,0.15,2346.0,720.46,Standard
NC-01895,2023-10-25,CUST-0206,Anan Intharak,Consumer,Bangkok & Vicinity,Office Supplies,Desk Organizer,3,0.0,870.0,339.91,Standard
NC-00437,2023-10-25,CUST-0943,Boonmee Srisuk,Corporate,Northern,Electronics,Smartphone,3,0.0,26700.0,11341.54,Standard
NC-02093,2023-10-25,CUST-0695,Decha Chaiyaporn,Consumer,Northeastern,Office Supplies,Notebook Set,1,0.0,120.0,42.71,Standard
NC-02693,2023-10-25,CUST-0551,Siri Sukjai,Consumer,Northeastern,Beauty,Sunscreen,1,0.0,350.0,157.48,Express
NC-02194,2023-10-25,CUST-0435,Kanya Chaiyaporn,Consumer,Bangkok & Vicinity,Fashion,Sunglasses,1,0.05,560.5,161.02,Express
NC-02105,2023-10-25,CUST-0931,Somchai Phromsri,Consumer,Southern,Home & Living,Bedding Set,2,0.0,2580.0,797.85,Standard
NC-01713,2023-10-25,CUST-0115,Decha Sukjai,Corporate,Central,Home & Living,Desk Lamp,1,0.0,450.0,180.56,Standard
NC-01242,2023-10-25,CUST-0369,Surasak Phromsri,Consumer,Northern,Fashion,T-Shirt,2,0.0,580.0,252.26,Same Day
NC-00809,2023-10-25,CUST-0308,Aom Thongdee,Consumer,Northeastern,Beauty,Makeup Kit,1,0.0,890.0,271.7,Express
NC-02143,2023-10-25,CUST-0652,Kanya Boonmee,Consumer,Northeastern,Home & Living,Desk Lamp,2,0.0,900.0,250.19,Standard
NC-00039,2023-10-26,CUST-0301,Ploy Phromsri,Consumer,Bangkok & Vicinity,Home & Living,Desk Lamp,1,0.0,450.0,124.04,Standard
NC-00459,2023-10-26,CUST-0269,Napat Kittisak,Consumer,Central,Beauty,Sunscreen,1,0.05,332.5,105.92,Standard
NC-02295,2023-10-26,CUST-0745,Siri Ruangrit,Consumer,Northeastern,Electronics,Power Bank,1,0.0,690.0,285.08,Standard
NC-04168,2023-10-26,CUST-0287,Surasak Charoen,Consumer,Southern,Electronics,Laptop,1,0.0,18500.0,4996.93,Standard
NC-02999,2023-10-26,CUST-0635,Wichai Chaiyaporn,Consumer,Northeastern,Electronics,Smartphone,1,0.0,8900.0,3101.2,Standard
NC-03480,2023-10-26,CUST-0870,Boonmee Chaiyaporn,Home Office,Southern,Fashion,Sneakers,1,0.0,1590.0,515.07,Express
NC-03628,2023-10-26,CUST-0719,Boonmee Chaiyaporn,Consumer,Central,Office Supplies,Notebook Set,1,0.2,96.0,12.58,Standard
NC-01206,2023-10-26,CUST-0489,Mali Intharak,Home Office,Northeastern,Fashion,T-Shirt,1,0.0,290.0,125.94,Standard
NC-02478,2023-10-27,CUST-0047,Theerapat Phromsri,Consumer,Bangkok & Vicinity,Electronics,Smart Watch,1,0.0,3490.0,1065.91,Express
NC-02066,2023-10-27,CUST-0469,Nopporn Boonmee,Consumer,Central,Home & Living,Air Purifier,2,0.0,9980.0,2751.91,Standard
NC-00681,2023-10-27,CUST-0392,Theerapat Wongsa,Consumer,Northeastern,Home & Living,Bedding Set,1,0.15,1096.5,254.71,Standard
NC-01536,2023-10-27,CUST-0758,Pim Thongdee,Consumer,Bangkok & Vicinity,Electronics,Laptop,1,0.0,18500.0,7544.09,Standard
NC-03317,2023-10-28,CUST-0770,Surasak Boonmee,Corporate,Bangkok & Vicinity,Beauty,Sunscreen,1,0.0,350.0,133.46,Standard
NC-03235,2023-10-28,CUST-0027,Mali Sukjai,Consumer,Northern,Office Supplies,Printer Ink,1,0.15,501.5,82.54,Standard
NC-01589,2023-10-28,CUST-0781,Nattaya Kittisak,Corporate,Southern,Office Supplies,Stapler,1,0.0,90.0,32.8,Standard
NC-04039,2023-10-28,CUST-0890,Ploy Boonmee,Consumer,Central,Fashion,Sunglasses,1,0.1,531.0,185.21,Same Day
NC-01490,2023-10-28,CUST-0272,Orawan Charoen,Corporate,Bangkok & Vicinity,Home & Living,Air Purifier,2,0.05,9481.0,2656.77,Express
NC-01066,2023-10-28,CUST-0391,Siri Thongdee,Home Office,Northern,Electronics,Smart Watch,1,0.0,3315.5,971.88,Standard
NC-01825,2023-10-28,CUST-0477,Aom Thongdee,Consumer,Central,Office Supplies,Notebook Set,1,0.0,120.0,35.42,Standard
NC-03142,2023-10-28,CUST-0434,Mali Wongsa,Consumer,Central,Home & Living,Cookware Set,1,0.0,1890.0,663.01,Standard
NC-00517,2023-10-29,CUST-0596,Nattaya Boonmee,Consumer,Central,Electronics,Smartphone,1,0.0,8900.0,3828.52,Express
NC-01430,2023-10-29,CUST-0889,Theerapat Chaiyaporn,Consumer,Bangkok & Vicinity,Office Supplies,Stapler,2,0.2,144.0,31.63,Express
NC-02106,2023-10-29,CUST-0152,Siri Intharak,Consumer,Bangkok & Vicinity,Beauty,Makeup Kit,1,0.0,890.0,310.04,Standard
NC-02982,2023-10-29,CUST-0226,Pim Phromsri,Consumer,Bangkok & Vicinity,Electronics,Headphones,1,0.0,1290.0,430.04,Standard
NC-02582,2023-10-29,CUST-0626,Decha Sukjai,Consumer,Bangkok & Vicinity,Fashion,Backpack,1,0.15,841.5,253.93,Express
NC-02742,2023-10-29,CUST-0905,Nattaya Chaiyaporn,Consumer,Bangkok & Vicinity,Beauty,Skincare Set,1,0.0,1190.0,468.81,Standard
NC-00602,2023-10-30,CUST-0691,Theerapat Chaiyaporn,Consumer,Bangkok & Vicinity,Electronics,Laptop,1,0.0,18500.0,7247.57,Express
NC-01984,2023-10-30,CUST-0917,Surasak Ruangrit,Consumer,Central,Fashion,Backpack,2,0.2,1584.0,448.85,Express
NC-01625,2023-10-30,CUST-0184,Nattaya Charoen,Home Office,Southern,Beauty,Sunscreen,1,0.0,332.5,70.24,Standard
NC-00782,2023-10-30,CUST-0172,Decha Phromsri,Consumer,Bangkok & Vicinity,Fashion,Jeans,1,0.0,750.5,250.24,Standard
NC-01164,2023-10-30,CUST-0007,Suda Srisuk,Consumer,Northeastern,Office Supplies,Printer Ink,2,0.0,1180.0,423.89,Standard
NC-01383,2023-10-30,CUST-0020,Surasak Boonmee,Consumer,Bangkok & Vicinity,Fashion,T-Shirt,1,0.05,275.5,104.11,Express
NC-01837,2023-10-30,CUST-0267,Somchai Thongdee,Corporate,Southern,Electronics,Smart Watch,1,0.0,3490.0,1082.5,Standard
NC-03358,2023-10-30,CUST-0244,Theerapat Phromsri,Consumer,Southern,Home & Living,Storage Box,1,0.0,350.0,87.92,Express
NC-00019,2023-10-30,CUST-0046,Aom Srisuk,Corporate,Central,Home & Living,Air Purifier,1,0.0,4990.0,1523.53,Standard
NC-03898,2023-10-30,CUST-0922,Chai Saetang,Consumer,Southern,Office Supplies,Office Chair,1,0.05,2745.5,581.44,Standard
NC-00480,2023-10-31,CUST-0702,Suda Chaiyaporn,Consumer,Southern,Beauty,Hair Dryer,1,0.1,621.0,143.47,Standard
NC-03220,2023-10-31,CUST-0146,Orawan Thongdee,Consumer,Northeastern,Home & Living,Storage Box,2,0.0,700.0,208.94,Standard
NC-02571,2023-10-31,CUST-0789,Pim Saetang,Consumer,Southern,Electronics,Power Bank,2,0.0,1380.0,489.61,Standard
NC-02718,2023-10-31,CUST-0689,Wichai Kittisak,Corporate,Northern,Electronics,Headphones,2,0.0,2580.0,676.84,Same Day
NC-02480,2023-10-31,CUST-0602,Decha Charoen,Consumer,Southern,Beauty,Hair Dryer,1,0.0,690.0,239.34,Standard
NC-02212,2023-10-31,CUST-0712,Orawan Sukjai,Corporate,Bangkok & Vicinity,Office Supplies,Notebook Set,1,0.0,120.0,42.45,Standard
NC-02011,2023-10-31,CUST-0153,Nopporn Srisuk,Consumer,Bangkok & Vicinity,Office Supplies,Notebook Set,1,0.0,120.0,42.86,Standard
NC-00706,2023-11-01,CUST-0735,Pim Saetang,Consumer,Bangkok & Vicinity,Fashion,Sneakers,1,0.1,1431.0,385.61,Express
NC-02632,2023-11-01,CUST-0811,Somchai Charoen,Home Office,Northern,Fashion,Jeans,1,0.0,790.0,201.19,Standard
NC-00415,2023-11-01,CUST-0449,Anan Phromsri,Consumer,Bangkok & Vicinity,Home & Living,Desk Lamp,4,0.0,1800.0,633.94,Standard
NC-03475,2023-11-01,CUST-0241,Suda Boonmee,Home Office,Bangkok & Vicinity,Home & Living,Desk Lamp,1,0.0,450.0,175.12,Standard
NC-03971,2023-11-01,CUST-0834,Decha Wongsa,Consumer,Northeastern,Office Supplies,Printer Ink,1,0.0,590.0,241.84,Standard
NC-02331,2023-11-01,CUST-0559,Aom Kittisak,Corporate,Bangkok & Vicinity,Beauty,Hair Dryer,1,0.05,655.5,205.59,Same Day
NC-01896,2023-11-01,CUST-0183,Kanya Thongdee,Home Office,Central,Beauty,Skincare Set,1,0.1,1071.0,229.89,Standard
NC-01030,2023-11-02,CUST-0368,Mali Kittisak,Home Office,Central,Beauty,Skincare Set,2,0.0,2380.0,1009.68,Express
NC-01201,2023-11-02,CUST-0896,Wichai Wongsa,Consumer,Bangkok & Vicinity,Electronics,Power Bank,1,0.1,621.0,130.49,Standard
NC-02587,2023-11-02,CUST-0087,Somchai Boonmee,Corporate,Central,Electronics,Power Bank,1,0.0,690.0,214.32,Standard
NC-02497,2023-11-02,CUST-0447,Suda Thongdee,Home Office,Bangkok & Vicinity,Office Supplies,Printer Ink,1,0.0,590.0,202.6,Same Day
NC-00431,2023-11-02,CUST-0572,Krit Phromsri,Corporate,Central,Office Supplies,Stapler,1,0.0,90.0,38.59,Express
NC-01467,2023-11-02,CUST-0367,Siri Srisuk,Home Office,Central,Beauty,Hair Dryer,2,0.0,1380.0,473.43,Standard
NC-02205,2023-11-02,CUST-0298,Ploy Ruangrit,Consumer,Northern,Beauty,Perfume,3,0.0,4470.0,1745.11,Standard
NC-02938,2023-11-02,CUST-0683,Wichai Sukjai,Consumer,Bangkok & Vicinity,Electronics,Laptop,1,0.0,18500.0,6471.94,Standard
NC-01196,2023-11-02,CUST-0040,Nattaya Ruangrit,Consumer,Northeastern,Office Supplies,Stapler,1,0.15,76.5,22.82,Standard
NC-03472,2023-11-03,CUST-0394,Orawan Wongsa,Corporate,Bangkok & Vicinity,Electronics,Power Bank,1,0.0,690.0,230.85,Standard
NC-03219,2023-11-03,CUST-0243,Kanya Intharak,Home Office,Central,Electronics,Laptop,2,0.0,37000.0,13365.65,Standard
NC-04026,2023-11-03,CUST-0047,Theerapat Phromsri,Consumer,Northeastern,Electronics,Laptop,1,0.0,18500.0,6757.28,Same Day
NC-02260,2023-11-03,CUST-0241,Suda Boonmee,Home Office,Central,Home & Living,Air Purifier,2,0.05,9481.0,2295.58,Standard
NC-00845,2023-11-03,CUST-0524,Orawan Srisuk,Corporate,Central,Home & Living,Air Purifier,1,0.0,4990.0,1671.1,Same Day
NC-03813,2023-11-03,CUST-0226,Pim Phromsri,Consumer,Southern,Home & Living,Bedding Set,1,0.15,1096.5,196.95,Standard
NC-01411,2023-11-03,CUST-0010,Boonmee Srisuk,Corporate,Central,Electronics,Power Bank,2,0.0,1380.0,363.64,Express
NC-03965,2023-11-03,CUST-0329,Nopporn Kittisak,Consumer,Bangkok & Vicinity,Electronics,Smart Watch,1,0.2,2792.0,827.72,Standard
NC-01893,2023-11-03,CUST-0265,Siri Thongdee,Home Office,Northern,Home & Living,Storage Box,1,0.05,332.5,120.7,Standard
NC-00672,2023-11-03,CUST-0931,Somchai Phromsri,Consumer,Central,Fashion,Sneakers,1,0.0,1590.0,457.84,Standard
NC-00144,2023-11-03,CUST-0532,Nopporn Srisuk,Home Office,Central,Beauty,Perfume,1,0.15,1266.5,234.22,Express
NC-01183,2023-11-04,CUST-0622,Chai Thongdee,Consumer,Bangkok & Vicinity,Beauty,Hair Dryer,1,0.0,690.0,252.59,Standard
NC-01481,2023-11-04,CUST-0292,Nattaya Intharak,Consumer,Northern,Office Supplies,Notebook Set,2,0.0,240.0,102.79,Express
NC-00129,2023-11-04,CUST-0138,Nopporn Srisuk,Corporate,Northern,Home & Living,Cookware Set,1,0.0,1890.0,735.09,Standard
NC-01999,2023-11-04,CUST-0288,Surasak Wongsa,Consumer,Central,Fashion,T-Shirt,2,0.0,580.0,254.52,Standard
NC-00524,2023-11-04,CUST-0134,Decha Charoen,Consumer,Southern,Office Supplies,Desk Organizer,1,0.15,246.5,39.12,Express
NC-03371,2023-11-04,CUST-0645,Kanya Boonmee,Consumer,Bangkok & Vicinity,Electronics,Smart Watch,1,0.0,3490.0,877.21,Standard
NC-03664,2023-11-04,CUST-0586,Pim Charoen,Consumer,Bangkok & Vicinity,Beauty,Skincare Set,1,0.0,1190.0,355.32,Standard
NC-01833,2023-11-04,CUST-0588,Mali Srisuk,Consumer,Southern,Home & Living,Bedding Set,2,0.05,2451.0,971.72,Standard
NC-00946,2023-11-04,CUST-0665,Nopporn Chaiyaporn,Consumer,Southern,Fashion,T-Shirt,2,0.15,493.0,97.53,Standard
NC-02247,2023-11-04,CUST-0482,Krit Thongdee,Corporate,Bangkok & Vicinity,Beauty,Sunscreen,2,0.15,595.0,208.47,Express
NC-00656,2023-11-04,CUST-0415,Aom Thongdee,Corporate,Southern,Beauty,Sunscreen,1,0.0,350.0,137.58,Standard
NC-03860,2023-11-05,CUST-0681,Wichai Boonmee,Corporate,Central,Fashion,Sneakers,2,0.0,3180.0,968.91,Express
NC-02715,2023-11-05,CUST-0570,Ploy Charoen,Consumer,Southern,Beauty,Hair Dryer,2,0.0,1380.0,481.01,Standard
NC-00175,2023-11-05,CUST-0707,Ploy Kittisak,Consumer,Northeastern,Beauty,Makeup Kit,1,0.1,801.0,152.75,Standard
NC-01953,2023-11-05,CUST-0169,Ploy Saetang,Consumer,Bangkok & Vicinity,Beauty,Perfume,1,0.0,1490.0,634.32,Standard
NC-00578,2023-11-05,CUST-0631,Siri Saetang,Corporate,Central,Fashion,Sneakers,2,0.05,3021.0,1081.88,Standard
NC-01787,2023-11-05,CUST-0545,Krit Boonmee,Corporate,Bangkok & Vicinity,Home & Living,Bedding Set,1,0.2,1032.0,201.92,Express
NC-02537,2023-11-05,CUST-0848,Kanya Ruangrit,Home Office,Northern,Office Supplies,Notebook Set,3,0.0,360.0,103.79,Standard
NC-01741,2023-11-06,CUST-0914,Wichai Saetang,Consumer,Southern,Home & Living,Air Purifier,1,0.1,4491.0,1045.36,Express
